date,state,positive,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,dataqualitygrade,lastupdateet,datemodified,checktimeet,death,hospitalized,datechecked,totaltestsviral,positivetestsviral,negativetestsviral,positivecasesviral,fips,positiveincrease,negativeincrease,total,totaltestresults,totaltestresultsincrease,posneg,deathincrease,hospitalizedincrease,hash,commercialscore,negativeregularscore,negativescore,positivescore,score,grade
20200521,WI,15792,163238,220,524,2218,126,526,,,8012,A+,5/21/2020 00:00,2020-05-21T00:00:00Z,05/20 20:00,487,2218,2020-05-21T00:00:00Z,,,,13885,55,523,8938,179250,179030,9461,179030,6,57,aafebfc4b274474919ea6edafd8579792dcb7c75,0,0,0,0,0,
20200522,WI,16340,172703,187,583,2259,133,535,,,8362,A+,5/22/2020 00:00,2020-05-22T00:00:00Z,05/21 20:00,496,2259,2020-05-22T00:00:00Z,,,,14396,55,548,9465,189230,189043,10013,189043,9,41,e528b8a9ea54ad24aa852ed17f23c1c4545871e2,0,0,0,0,0,
20200523,WI,16843,179329,223,611,2292,128,542,,,8688,A+,5/23/2020 00:00,2020-05-23T00:00:00Z,05/22 20:00,507,2292,2020-05-23T00:00:00Z,,,,14877,55,503,6626,196395,196172,7129,196172,11,33,09b80f5b5f1cffd0e72a5c6d21ea91621d90cac9,0,0,0,0,0,
20200524,WI,17253,186206,223,611,2315,128,541,,,8999,A+,5/24/2020 00:00,2020-05-24T00:00:00Z,05/23 20:00,510,2315,2020-05-24T00:00:00Z,,,,15277,55,410,6877,203682,203459,7287,203459,3,23,4619b25b4a275c3f060a1ddc2742687d8ad3d12f,0,0,0,0,0,
20200525,WI,17571,193379,207,606,2339,126,543,,,9207,A+,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,514,2339,2020-05-25T00:00:00Z,,,,15584,55,318,7173,211157,210950,7491,210950,4,24,cc777e69054825347c67d0b7820b85f928615f3f,0,0,0,0,0,
20200526,WI,17867,200874,218,640,2362,135,544,,,9405,A+,5/26/2020 00:00,2020-05-26T00:00:00Z,05/25 20:00,517,2362,2020-05-26T00:00:00Z,,,,15863,55,296,7495,218959,218741,7791,218741,3,23,e6c55d2b870d13ca1e82df1756088273e7fdeb9e,0,0,0,0,0,
20200527,WI,18513,210605,335,748,2411,139,550,,,9846,A+,5/27/2020 16:00,2020-05-27T16:00:00Z,05/27 12:00,539,2411,2020-05-27T16:00:00Z,,,,16462,55,646,9731,229453,229118,10377,229118,22,49,a33ba93b111ce448dcb4ac4449c1f4f76a8d1ef7,0,0,0,0,0,
20200528,WI,19077,220719,250,659,2452,138,556,,,10384,A+,5/28/2020 00:00,2020-05-28T00:00:00Z,05/27 20:00,550,2452,2020-05-28T00:00:00Z,,,,16974,55,564,10114,240046,239796,10678,239796,11,41,011f1c2b6a8f879ae2df3ce060ce6c91978c4855,0,0,0,0,0,
20200529,WI,19843,233588,235,658,2499,145,567,,,10880,A+,5/29/2020 00:00,2020-05-29T00:00:00Z,05/28 20:00,568,2499,2020-05-29T00:00:00Z,,,,17707,55,766,12869,253666,253431,13635,253431,18,47,6817710c77af82e63cd988c7f7fa7c0ff408791b,0,0,0,0,0,
20200530,WI,20382,242908,208,617,2563,144,577,,,11338,A+,5/30/2020 16:00,2020-05-30T16:00:00Z,05/30 12:00,588,2563,2020-05-30T16:00:00Z,,,,18230,55,539,9320,263498,263290,9859,263290,20,64,68cd2746bb0de477d7c2d234cbe6efc4e5c02dfc,0,0,0,0,0,
20200531,WI,20564,250103,211,625,2583,133,585,,,11646,A+,5/31/2020 16:00,2020-05-31T16:00:00Z,05/31 12:00,592,2583,2020-05-31T16:00:00Z,,,,18403,55,182,7195,270878,270667,7377,270667,4,20,96a12a8694eb86f070ae426b4f2e633a04cfb07e,0,0,0,0,0,
20200601,WI,20736,253595,211,613,2603,136,586,,,11838,A+,6/1/2020 00:00,2020-06-01T00:00:00Z,05/31 20:00,595,2603,2020-06-01T00:00:00Z,,,,18543,55,172,3492,274542,274331,3664,274331,3,20,910844bd4dfeb068426897115c49545df7651771,0,0,0,0,0,
20200602,WI,21155,263743,209,597,2643,139,593,,,12172,A+,6/2/2020 16:00,2020-06-02T16:00:00Z,06/02 12:00,607,2643,2020-06-02T16:00:00Z,,,,18917,55,419,10148,285107,284898,10567,284898,12,40,bccdbe379d28525709ccfb071db132dadefc1624,0,0,0,0,0,
20200603,WI,21661,279711,199,556,2700,130,606,,,12172,A+,6/3/2020 00:00,2020-06-03T00:00:00Z,06/02 20:00,616,2700,2020-06-03T00:00:00Z,,,,19400,55,506,15968,301571,301372,16474,301372,9,57,10017c81255bc5b11d2787bc44a29b06494251c7,0,0,0,0,0,
20200604,WI,22193,291367,196,551,2739,117,616,,,12980,A+,6/4/2020 00:00,2020-06-04T00:00:00Z,06/03 20:00,626,2739,2020-06-04T00:00:00Z,,,,19892,55,532,11656,313756,313560,12188,313560,10,39,14fd4cd3aae6d503c6f45d0abd5252e8d06568fc,0,0,0,0,0,
20200605,WI,22599,303332,174,526,2791,124,625,,,13337,A+,6/5/2020 00:00,2020-06-05T00:00:00Z,06/04 20:00,633,2791,2020-06-05T00:00:00Z,,,,20249,55,406,11965,326105,325931,12371,325931,7,52,3f0203aa12797f48d3a01f076a61eb18ca442bfa,0,0,0,0,0,
20200606,WI,22937,314802,177,492,2832,118,636,,,13770,A+,6/6/2020 00:00,2020-06-06T00:00:00Z,06/05 20:00,645,2832,2020-06-06T00:00:00Z,,,,20571,55,338,11470,337916,337739,11808,337739,12,41,521081d9f72cc746d462552591f6242267aafda4,0,0,0,0,0,
20200607,WI,23212,325867,183,491,2848,107,638,,,14047,A+,6/7/2020 00:00,2020-06-07T00:00:00Z,06/06 20:00,647,2848,2020-06-07T00:00:00Z,,,,20835,55,275,11065,349262,349079,11340,349079,2,16,4946b3522c1b05da338788263566e259dbbd8703,0,0,0,0,0,
20200608,WI,23434,333253,206,528,2860,110,637,,,14242,A+,6/8/2020 00:00,2020-06-08T00:00:00Z,06/07 20:00,646,2860,2020-06-08T00:00:00Z,,,,21038,55,222,7386,356893,356687,7608,356687,-1,12,7a7085cbf199c3adbe5924b24c2ec63919fa3da4,0,0,0,0,0,
20200609,WI,23734,347210,174,505,2904,117,649,,,14583,A+,6/9/2020 00:00,2020-06-09T00:00:00Z,06/08 20:00,661,2904,2020-06-09T00:00:00Z,,,,21308,55,300,13957,371118,370944,14257,370944,15,44,2f28a447a21ad3951767def7e73485d412a57646,0,0,0,0,0,
20200610,WI,24070,357112,190,328,2943,114,654,,,14999,A+,6/10/2020 00:00,2020-06-10T00:00:00Z,06/09 20:00,671,2943,2020-06-10T00:00:00Z,,,,21593,55,336,9902,381372,381182,10238,381182,10,39,db10ef4dd63e470c26663e7ee6504df4857da3c3,0,0,0,0,0,
20200611,WI,24441,366054,188,306,2976,101,660,,,15348,A+,6/11/2020 00:00,2020-06-11T00:00:00Z,06/10 20:00,682,2976,2020-06-11T00:00:00Z,,,,21926,55,371,8942,390683,390495,9313,390495,11,33,f72181c922b8ae3956182b0ea091a8d73d6bd805,0,0,0,0,0,
20200612,WI,24795,377362,172,287,3003,104,670,,,15783,A+,6/12/2020 16:00,2020-06-12T16:00:00Z,06/12 12:00,689,3003,2020-06-12T16:00:00Z,,,,22246,55,354,11308,402329,402157,11662,402157,7,27,4729a2bae43a8cad22c6153a897ab37d5733a341,0,0,0,0,0,
20200613,WI,25089,388399,167,285,3035,99,677,,,16231,A+,6/13/2020 16:00,2020-06-13T16:00:00Z,06/13 12:00,691,3035,2020-06-13T16:00:00Z,,,,22518,55,294,11037,413655,413488,11331,413488,2,32,c26083aeb2f7b03f68a76e8ea2a735fed7d214c0,0,0,0,0,0,
20200614,WI,25340,397366,184,289,3049,101,680,,,16558,A+,6/14/2020 16:00,2020-06-14T16:00:00Z,06/14 12:00,692,3049,2020-06-14T16:00:00Z,,,,22758,55,251,8967,422890,422706,9218,422706,1,14,d21818ce5692f4cd453d5f633a915d095c161d3a,0,0,0,0,0,
20200615,WI,25546,403447,188,284,3061,100,680,,,16837,A+,6/15/2020 16:00,2020-06-15T16:00:00Z,06/15 12:00,694,3061,2020-06-15T16:00:00Z,,,,22932,55,206,6081,429181,428993,6287,428993,2,12,32e8520d75648499287556ccc99f2c13ee437395,0,0,0,0,0,
20200616,WI,25844,414330,192,275,3096,100,687,,,17122,A+,6/16/2020 16:00,2020-06-16T16:00:00Z,06/16 12:00,703,3096,2020-06-16T16:00:00Z,,,,23198,55,298,10883,440366,440174,11181,440174,9,35,0655db15b99703b1bc9bfe46d92fa0b34053433f,0,0,0,0,0,
20200617,WI,26129,423736,179,244,3128,94,696,,,17613,A+,6/17/2020 16:00,2020-06-17T16:00:00Z,06/17 12:00,712,3128,2020-06-17T16:00:00Z,,,,23454,55,285,9406,450044,449865,9691,449865,9,32,2e01d2f4bba18bd2b5d57c2400c083a9078f2154,0,0,0,0,0,
20200618,WI,26590,433913,174,240,3160,83,701,,,18055,A+,6/18/2020 16:00,2020-06-18T16:00:00Z,06/18 12:00,719,3160,2020-06-18T16:00:00Z,,,,23876,55,461,10177,460677,460503,10638,460503,7,32,4b801cee2ccb3ea282d28f2c319e43844b789183,0,0,0,0,0,
20200619,WI,26913,444751,158,240,3177,91,704,,,18055,A+,6/19/2020 16:00,2020-06-19T16:00:00Z,06/19 12:00,730,3177,2020-06-19T16:00:00Z,,,,24154,55,323,10838,471822,471664,11161,471664,11,17,c510ff807a408a76bbf5bc3a93eb58cb71e584c1,0,0,0,0,0,
20200620,WI,27326,454563,155,239,3203,90,708,,,18951,A+,6/20/2020 16:00,2020-06-20T16:00:00Z,06/20 12:00,744,3203,2020-06-20T16:00:00Z,,,,24539,55,413,9812,482044,481889,10225,481889,14,26,501a626df89343ef9b6bb70af48ceb73c97c81c1,0,0,0,0,0,
20200621,WI,27615,460334,153,242,3220,94,710,,,19310,A+,6/21/2020 16:00,2020-06-21T16:00:00Z,06/21 12:00,744,3220,2020-06-21T16:00:00Z,,,,24819,55,289,5771,488102,487949,6060,487949,0,17,a3276b3718601914ac542c865195530f279c0489,0,0,0,0,0,
20200622,WI,27878,466634,169,246,3231,93,711,,,19543,A+,6/22/2020 16:00,2020-06-22T16:00:00Z,06/22 12:00,745,3231,2020-06-22T16:00:00Z,,,,25068,55,263,6300,494681,494512,6563,494512,1,11,95d4eaea6ea818bef356ed743f8e1792e2dbf286,0,0,0,0,0,
20200623,WI,28175,478165,142,240,3268,93,716,,,19852,A+,6/23/2020 16:00,2020-06-23T16:00:00Z,06/23 12:00,750,3268,2020-06-23T16:00:00Z,,,,25331,55,297,11531,506482,506340,11828,506340,5,37,205a07b90d8619e2807a43a75e13beb040db6738,0,0,0,0,0,
20200624,WI,28641,487803,160,239,3299,89,723,,,20121,A+,6/24/2020 16:00,2020-06-24T16:00:00Z,06/24 12:00,757,3299,2020-06-24T16:00:00Z,,,,25763,55,466,9638,516604,516444,10104,516444,7,31,ff09bcacb732cdd4432786b826eb7ac6d01505bc,0,0,0,0,0,
20200625,WI,29105,498561,134,249,3326,93,734,,,20557,A+,6/24/2020 16:00,2020-06-24T16:00:00Z,06/24 12:00,766,3326,2020-06-24T16:00:00Z,,,,26227,55,464,10758,527800,527666,11222,527666,9,27,7821c3db3e78c9a92bb93ecbe6411b9bcb208d98,0,0,0,0,0,
20200626,WI,29668,507168,142,262,3351,95,741,,,21174,A+,6/26/2020 16:00,2020-06-26T16:00:00Z,06/26 12:00,766,3351,2020-06-26T16:00:00Z,,,,26747,55,563,8607,536978,536836,9170,536836,0,25,b8a0ac78ebaeb41458690740ac169edf871b78aa,0,0,0,0,0,
20200627,WI,30227,515723,140,249,3382,93,746,,,21606,A+,6/27/2020 16:00,2020-06-27T16:00:00Z,06/27 12:00,777,3382,2020-06-27T16:00:00Z,,,,27286,55,559,8555,546090,545950,9114,545950,11,31,90c08667f769fc34050f87668e1694fc567a0940,0,0,0,0,0,
20200628,WI,30707,521747,146,239,3393,89,746,,,21953,A+,6/28/2020 16:00,2020-06-28T16:00:00Z,06/28 12:00,777,3393,2020-06-28T16:00:00Z,,,,27743,55,480,6024,552600,552454,6504,552454,0,11,f4f9ab14d561ebfaec16fddfdb155cde666aab1c,0,0,0,0,0,
20200629,WI,31033,527359,158,237,3407,90,747,,,22217,A+,6/29/2020 16:00,2020-06-29T16:00:00Z,06/29 12:00,784,3407,2020-06-29T16:00:00Z,,,,28058,55,326,5612,558550,558392,5938,558392,7,14,16c6d0a1d2d4f39d8b54cd4075fbfd49f725432f,0,0,0,0,0,
20200630,WI,31662,539539,169,242,3446,79,750,,,22587,A+,6/30/2020 16:00,2020-06-30T16:00:00Z,06/30 12:00,784,3446,2020-06-30T16:00:00Z,,,,28659,55,629,12180,571370,571201,12809,571201,0,39,e1dbdacc0f63f4f94b0fbdda0d2d38e1eb969696,0,0,0,0,0,
20200701,WI,32225,551607,147,237,3482,77,757,,,23089,A+,7/1/2020 16:00,2020-07-01T16:00:00Z,07/01 12:00,793,3482,2020-07-01T16:00:00Z,,,,29199,55,563,12068,583979,583832,12631,583832,9,36,d671e192ed1906a0bfc9bea7497b9c36a20ac5a8,0,0,0,0,0,
20200702,WI,32809,563946,143,236,3519,74,763,,,23527,A+,7/2/2020 16:00,2020-07-02T16:00:00Z,07/02 12:00,800,3519,2020-07-02T16:00:00Z,,,,29738,55,584,12339,596898,596755,12923,596755,7,37,3efb905287fbac2c95c206092151ae65d2fea57e,0,0,0,0,0,
20200703,WI,33431,573553,134,244,3555,75,768,,,24043,A+,7/3/2020 16:00,2020-07-03T16:00:00Z,07/03 12:00,803,3555,2020-07-03T16:00:00Z,,,,30317,55,622,9607,607118,606984,10229,606984,3,36,9cee17d0549a899461ac04395464713205331930,0,0,0,0,0,
20200704,WI,34207,579637,129,235,3574,67,771,,,24491,A+,7/4/2020 16:00,2020-07-04T16:00:00Z,07/04 12:00,803,3574,2020-07-04T16:00:00Z,,,,31055,55,776,6084,613973,613844,6860,613844,0,19,d85fd186c789fdec7ddbc692f187ede6a9dab756,0,0,0,0,0,
20200705,WI,34740,584111,129,244,3586,65,771,,,24899,A+,7/5/2020 16:00,2020-07-05T16:00:00Z,07/05 12:00,803,3586,2020-07-05T16:00:00Z,,,,31577,55,533,4474,618980,618851,5007,618851,0,12,88db7ab77a05a369ff7353197abbccf525c1ef1b,0,0,0,0,0,
20200306,WV,0,1,4,,,,,,,,,,,,,,,,,,,54,0,0,5,1,0,1,0,0,97802590aaf018a1e97b765441f724cd8fca9d06,0,0,0,0,0,
20200307,WV,0,2,3,,,,,,,,,,,,,,,,,,,54,0,1,5,2,1,2,0,0,778ed2c2a15a5273a0e60dc7ddd30b1a8bf8aae5,0,0,0,0,0,
20200308,WV,0,2,3,,,,,,,,,,,,,,,,,,,54,0,0,5,2,0,2,0,0,01b3a86f7d901b174cf5813e15509526850f16d1,0,0,0,0,0,
20200309,WV,0,2,3,,,,,,,,,,,,,,,,,,,54,0,0,5,2,0,2,0,0,dd9a6e6e2790144b388651a2151323cfd2af2d6d,0,0,0,0,0,
20200310,WV,0,2,3,,,,,,,,,,,,,,,,,,,54,0,0,5,2,0,2,0,0,010c8a1393f7c460415fe42f845f51cba39468d1,0,0,0,0,0,
20200311,WV,0,3,2,,,,,,,,,,,,,,,,,,,54,0,1,5,3,1,3,0,0,3a516444f8574f90ddd8973e22ab976304a48b15,0,0,0,0,0,
20200312,WV,0,7,1,,,,,,,,,3/12/2020 00:00,2020-03-12T00:00:00Z,03/11 20:00,,,2020-03-12T00:00:00Z,,,,,54,0,4,8,7,4,7,0,0,4b0452bd902a8991f97e7b9e701c7d28435eab15,0,0,0,0,0,
20200313,WV,0,17,4,,,,,,,,,3/13/2020 00:00,2020-03-13T00:00:00Z,03/12 20:00,,,2020-03-13T00:00:00Z,,,,,54,0,10,21,17,10,17,0,0,9fa47de16985531d3a9dac5d129c9dd0db1b8432,0,0,0,0,0,
20200314,WV,0,26,5,,,,,,,,,3/13/2020 00:00,2020-03-13T00:00:00Z,03/12 20:00,,,2020-03-13T00:00:00Z,,,,,54,0,9,31,26,9,26,0,0,753b27258dbbac4da982634d3c76667e9f3b6cb2,0,0,0,0,0,
20200315,WV,0,38,1,,,,,,,,,3/14/2020 00:00,2020-03-14T00:00:00Z,03/13 20:00,0,,2020-03-14T00:00:00Z,,,,,54,0,12,39,38,12,38,0,0,981332e83b9dbd5ff1f73d0f1e756275d32dae3c,0,0,0,0,0,
20200316,WV,0,80,4,,,,,,,,,3/16/2020 15:53,2020-03-16T15:53:00Z,03/16 11:53,0,,2020-03-16T15:53:00Z,,,,,54,0,42,84,80,42,80,0,0,3cb59cf082202bbb306c8842e04323fa64ca6aaf,0,0,0,0,0,
20200317,WV,0,80,4,,,,,,,,,3/16/2020 00:00,2020-03-16T00:00:00Z,03/15 20:00,0,,2020-03-16T00:00:00Z,,,,,54,0,0,84,80,0,80,0,0,5df0973c584b6c19232ed0ea8e43a564b8578513,0,0,0,0,0,
20200318,WV,1,122,14,,,,,,,,,3/17/2020 00:00,2020-03-17T00:00:00Z,03/16 20:00,0,,2020-03-17T00:00:00Z,,,,,54,1,42,137,123,43,123,0,0,662736d0ebebc64ecef87e323c0e310bde59b80a,0,0,0,0,0,
20200319,WV,2,143,3,,,,,,,,,3/18/2020 00:00,2020-03-18T00:00:00Z,03/17 20:00,0,,2020-03-18T00:00:00Z,,,,,54,1,21,148,145,22,145,0,0,d1078ecee368fe3550b8f8d7d7a1965d21369cdf,0,0,0,0,0,
20200320,WV,7,219,13,,,,,,,,,3/20/2020 00:00,2020-03-20T00:00:00Z,03/19 20:00,0,,2020-03-20T00:00:00Z,,,,,54,5,76,239,226,81,226,0,0,67382613621e7c82352ebea7971d71710974f004,0,0,0,0,0,
20200321,WV,11,330,2,,1,,,,,,,3/21/2020 00:00,2020-03-21T00:00:00Z,03/20 20:00,0,1,2020-03-21T00:00:00Z,,,,,54,4,111,343,341,115,341,0,1,30122c1bf9ba31339d56c3d695191d5ecdf529c3,0,0,0,0,0,
20200322,WV,12,385,1,,1,,,,,,,3/21/2020 00:00,2020-03-21T00:00:00Z,03/20 20:00,0,1,2020-03-21T00:00:00Z,,,,,54,1,55,398,397,56,397,0,0,46be16a27531593bce8946b7fb2412728c635b9c,0,0,0,0,0,
20200323,WV,16,444,4,,1,,,,,,B,3/22/2020 19:00,2020-03-22T19:00:00Z,03/22 15:00,0,1,2020-03-22T19:00:00Z,,,,,54,4,59,464,460,63,460,0,0,39b8452576f44aa2983b5765e9fd21707bd20b80,0,0,0,0,0,
20200324,WV,20,610,0,,1,,,,,,B,3/23/2020 00:00,2020-03-23T00:00:00Z,03/22 20:00,0,1,2020-03-23T00:00:00Z,,,,,54,4,166,630,630,170,630,0,0,751b6e55a084d80d50fcfa3f0d39690232644675,0,0,0,0,0,
20200325,WV,39,759,6,,1,,,,,,B,3/24/2020 00:00,2020-03-24T00:00:00Z,03/23 20:00,0,1,2020-03-24T00:00:00Z,,,,,54,19,149,804,798,168,798,0,0,235e1dcaa9e1de826055401be244124b2390290d,0,0,0,0,0,
20200326,WV,51,1031,19,,1,,,,,,B,3/25/2020 00:00,2020-03-25T00:00:00Z,03/24 20:00,0,1,2020-03-25T00:00:00Z,,,,,54,12,272,1101,1082,284,1082,0,0,ef2f3ba95ba0adf06d2f3609a62b4c14c678232f,0,0,0,0,0,
20200327,WV,76,1779,43,,1,,,,,,B,3/26/2020 00:00,2020-03-26T00:00:00Z,03/25 20:00,0,1,2020-03-26T00:00:00Z,,,,,54,25,748,1898,1855,773,1855,0,0,3ac5d9b2bd64dc5c80292d831b800e6ef7e6f598,0,0,0,0,0,
20200328,WV,96,2331,6,,1,,,,,,B,3/27/2020 00:00,2020-03-27T00:00:00Z,03/26 20:00,0,1,2020-03-27T00:00:00Z,,,,,54,20,552,2433,2427,572,2427,0,0,e1f48dfb3e31e1634d253e7a5b9d3cf45ba67a0f,0,0,0,0,0,
20200329,WV,113,2705,0,,1,,,,,,B,3/28/2020 00:00,2020-03-28T00:00:00Z,03/27 20:00,0,1,2020-03-28T00:00:00Z,,,,,54,17,374,2818,2818,391,2818,0,0,9c4c7ab607c3fa765c3718e5e04b1ff29aae1751,0,0,0,0,0,
20200330,WV,126,2984,0,,1,,,,,,B,3/30/2020 14:10,2020-03-30T14:10:00Z,03/30 10:10,1,1,2020-03-30T14:10:00Z,,,,,54,13,279,3110,3110,292,3110,1,0,0a3d6433bd7806d79b0c7a532937579ba106cd37,0,0,0,0,0,
20200331,WV,162,3981,,,1,,,,,,B,3/31/2020 00:00,2020-03-31T00:00:00Z,03/30 20:00,1,1,2020-03-31T00:00:00Z,,,,,54,36,997,4143,4143,1033,4143,0,0,bbd8fae129e35379a77e228e261ea31633a53b2b,0,0,0,0,0,
20200401,WV,191,4384,,,1,,,,,,B,4/1/2020 13:11,2020-04-01T13:11:00Z,04/01 09:11,1,1,2020-04-01T13:11:00Z,,,,,54,29,403,4575,4575,432,4575,0,0,82a07191dd3392965709359fba3982a03f6aca18,0,0,0,0,0,
20200402,WV,217,5276,,,1,,,,,,B,4/2/2020 00:17,2020-04-02T00:17:00Z,04/01 20:17,2,1,2020-04-02T00:17:00Z,,,,,54,26,892,5493,5493,918,5493,1,0,ddaafc8ee6ae2e8dbb8bb16ae365926c7a756189,0,0,0,0,0,
20200403,WV,237,6130,,,1,,,,,,B,4/3/2020 10:00,2020-04-03T10:00:00Z,04/03 06:00,2,1,2020-04-03T10:00:00Z,,,,,54,20,854,6367,6367,874,6367,0,0,4d9596440f22d011889306a5858f4bd5fa7edbf8,0,0,0,0,0,
20200404,WV,282,7404,,,,,,,,,B,4/4/2020 10:00,2020-04-04T10:00:00Z,04/04 06:00,2,,2020-04-04T10:00:00Z,,,,,54,45,1274,7686,7686,1319,7686,0,-1,1134bc91f5f403a76d154adb0f151d55a073f044,0,0,0,0,0,
20200405,WV,324,8514,,,,,,,,,B,4/5/2020 10:00,2020-04-05T10:00:00Z,04/05 06:00,3,,2020-04-05T10:00:00Z,,,,,54,42,1110,8838,8838,1152,8838,1,0,a4eb46ec7691ba0f2bf332aeac7976c4e358a3bb,0,0,0,0,0,
20200406,WV,345,9595,,,,,,,,,B,4/6/2020 10:00,2020-04-06T10:00:00Z,04/06 06:00,4,,2020-04-06T10:00:00Z,,,,,54,21,1081,9940,9940,1102,9940,1,0,fc2d15afb33c7a4f2b0798b0688a1ccf79111482,0,0,0,0,0,
20200407,WV,412,11647,,,,,,,,,B,4/7/2020 10:00,2020-04-07T10:00:00Z,04/07 06:00,4,,2020-04-07T10:00:00Z,,,,,54,67,2052,12059,12059,2119,12059,0,0,afcdacbb09f1861e55ab41015be9f6a787ea35a6,0,0,0,0,0,
20200408,WV,462,12083,,,,,,,,,B,4/8/2020 10:00,2020-04-08T10:00:00Z,04/08 06:00,4,,2020-04-08T10:00:00Z,,,,,54,50,436,12545,12545,486,12545,0,0,062dc526c57a3b31280e70a44b7535dc597acd1c,0,0,0,0,0,
20200409,WV,523,13340,,,,,,,,,B,4/9/2020 17:00,2020-04-09T17:00:00Z,04/09 13:00,5,,2020-04-09T17:00:00Z,,,,,54,61,1257,13863,13863,1318,13863,1,0,b8b7974ce358064786e9792ffc89e7a772f46722,0,0,0,0,0,
20200410,WV,554,14001,,85,,20,,22,,63,B,4/10/2020 10:00,2020-04-10T10:00:00Z,04/10 06:00,5,,2020-04-10T10:00:00Z,,,,,54,31,661,14555,14555,692,14555,0,0,42eff3dbf7a75ef4e98bfbb9c5aebd7adcfea0e9,0,0,0,0,0,
20200411,WV,577,14875,,85,,40,,22,,63,B,4/11/2020 10:00,2020-04-11T10:00:00Z,04/11 06:00,5,,2020-04-11T10:00:00Z,,,,,54,23,874,15452,15452,897,15452,0,0,55e317ffb75071142f63ae9688041d8b59825f6d,0,0,0,0,0,
20200412,WV,611,15646,,81,,36,,24,,83,B,4/12/2020 17:00,2020-04-12T17:00:00Z,04/12 13:00,8,,2020-04-12T17:00:00Z,,,,,54,34,771,16257,16257,805,16257,3,0,773e44830daeb31c5c1f1100e3ddebb1c7957417,0,0,0,0,0,
20200413,WV,626,16029,,95,164,43,73,23,50,85,B,4/13/2020 17:00,2020-04-13T17:00:00Z,04/13 13:00,9,164,2020-04-13T17:00:00Z,,,,,54,15,383,16655,16655,398,16655,1,164,3acf08f5b12380b89b5e63fa3e8a6326386d980f,0,0,0,0,0,
20200414,WV,640,16398,,87,164,38,73,25,50,147,B,4/14/2020 17:00,2020-04-14T17:00:00Z,04/14 13:00,9,164,2020-04-14T17:00:00Z,,,,,54,14,369,17038,17038,383,17038,0,0,9f654ca5b9202b40c3337a07635be97a48cd4821,0,0,0,0,0,
20200415,WV,702,16954,,82,164,36,73,23,50,211,B,4/15/2020 10:00,2020-04-15T10:00:00Z,04/15 06:00,10,164,2020-04-15T10:00:00Z,,,,,54,62,556,17656,17656,618,17656,1,0,993ef582d2f4c3bae34ec92dfcf59be67ee42ac5,0,0,0,0,0,
20200416,WV,739,17567,,85,,34,,24,,223,B,4/16/2020 16:30,2020-04-16T16:30:00Z,04/16 12:30,13,,2020-04-16T16:30:00Z,,,,,54,37,613,18306,18306,650,18306,3,-164,a8ae5fdf042155fa8f898477e0f9ecbb35bb9988,0,0,0,0,0,
20200417,WV,754,17927,,85,,34,,24,,223,B,4/17/2020 17:00,2020-04-17T17:00:00Z,04/17 13:00,13,,2020-04-17T17:00:00Z,,,,,54,15,360,18681,18681,375,18681,0,0,6c3ba7094a7370a848b7c4ea49fd6eb451c61ba2,0,0,0,0,0,
20200418,WV,785,18655,,83,,40,,27,,255,B,4/17/2020 17:00,2020-04-17T17:00:00Z,04/17 13:00,16,,2020-04-17T17:00:00Z,,,,,54,31,728,19440,19440,759,19440,3,0,a60f6234ad95057b344dfc771fe41d5862265d3e,0,0,0,0,0,
20200419,WV,863,19168,,72,,37,,25,,265,B,4/19/2020 17:00,2020-04-19T17:00:00Z,04/19 13:00,18,,2020-04-19T17:00:00Z,,,,,54,78,513,20031,20031,591,20031,2,0,ac6b728895130594e6ed2567acfa9749c2dee2ae,0,0,0,0,0,
20200420,WV,902,21253,,77,,37,,23,,290,B,4/20/2020 10:00,2020-04-20T10:00:00Z,04/20 06:00,24,,2020-04-20T10:00:00Z,,,,,54,39,2085,22155,22155,2124,22155,6,0,44c85ff2aab773bc3f55c99834c5957c06f28ecc,0,0,0,0,0,
20200421,WV,914,21849,,85,,42,,24,,330,B,4/21/2020 17:00,2020-04-21T17:00:00Z,04/21 13:00,26,,2020-04-21T17:00:00Z,,,,,54,12,596,22763,22763,608,22763,2,0,cbec0980afce28a19eaff70e8e2b6ad056a9616b,0,0,0,0,0,
20200422,WV,939,24897,,103,,41,,23,,330,B,4/22/2020 17:00,2020-04-22T17:00:00Z,04/22 13:00,26,,2020-04-22T17:00:00Z,,,,,54,25,3048,25836,25836,3073,25836,0,0,950191ad63ceff6005b1af8aa9cf1c6a39785412,0,0,0,0,0,
20200423,WV,967,26938,,108,,44,,24,,380,B,4/23/2020 17:00,2020-04-23T17:00:00Z,04/23 13:00,29,,2020-04-23T17:00:00Z,,,,,54,28,2041,27905,27905,2069,27905,3,0,5592943236bbfe0f81c39674ea506fbae89749a2,0,0,0,0,0,
20200424,WV,988,28823,,97,,36,,19,,439,B,4/24/2020 10:00,2020-04-24T10:00:00Z,04/24 06:00,32,,2020-04-24T10:00:00Z,,,,,54,21,1885,29811,29811,1906,29811,3,0,e82f6e628768f673edc84d0ac5cf41faafff673d,0,0,0,0,0,
